date,1 - Título,1 - URL,2 - Título,2 - URL,3 - Título,3 - URL,4 - Título,4 - URL,5 - Título,5 - URL,6 - Título,6 - URL,7 - Título,7 - URL,8 - Título,8 - URL,9 - Título,9 - URL,10 - Título,10 - URL
"""2017-07-31T04:01:00.080Z""",Funcionário do McDonald’s encontra mofo em máquina de sorvete,"http://web.archive.org/web/20170731060108/http://emais.estadao.com.br/noticias/comportamento,funcionario-do-mcdonalds-encontra-mofo-nas-maquinas-de-sorvete,70001910782",Filho de brasileira que salvou congressista é condecorado por Trump,"http://web.archive.org/web/20170731060108/http://internacional.estadao.com.br/noticias/geral,filho-de-brasileira-que-salvou-congressista-e-condecorado-por-trump,70001909395",Governo planeja reduzir benefícios de servidores do Executivo,"http://web.archive.org/web/20170731060108/http://economia.estadao.com.br/noticias/geral,governo-planeja-reduzir-beneficios-de-servidores-do-executivo,70001909808",Senado discute de cassação de Jean Wyllys a veto à candidatura de Bolsonaro,"http://web.archive.org/web/20170731060108/http://politica.estadao.com.br/noticias/geral,senado-discute-cassacao-de-jean-wyllys-e-a-veto-a-candidatura-de-bolsonaro,70001908981",Neymar briga com companheiro e abandona treino do Barcelona,"http://web.archive.org/web/20170731060108/http://esportes.estadao.com.br/noticias/futebol,neymar-briga-com-companheiro-e-abandona-treino-do-barcelona,70001910452",Desemprego fica em 13% no trimestre encerrado em junho,"http://web.archive.org/web/20170731060108/http://economia.estadao.com.br/noticias/geral,desemprego-fica-em-13-no-trimestre-encerrado-em-junho,70001910575",A máquina de gastar,"http://web.archive.org/web/20170731060108/http://opiniao.estadao.com.br/noticias/geral,a-maquinade-gastar,70001909750",Cobras criadas,"http://web.archive.org/web/20170731060108/http://politica.estadao.com.br/noticias/geral,cobras-criadas,70001909904",Como Jane Austen passou de uma anônima para um mito da literatura,"http://web.archive.org/web/20170731060108/http://alias.estadao.com.br/noticias/geral,como-jane-austen-passou-de-uma-anonima-para-um-mito-da-literatura,70001899746",,
"""2017-07-31T10:24:00.430Z""",Funcionário do McDonald’s encontra mofo em máquina de sorvete,"http://web.archive.org/web/20170731122443/http://emais.estadao.com.br/noticias/comportamento,funcionario-do-mcdonalds-encontra-mofo-nas-maquinas-de-sorvete,70001910782",Filho de brasileira que salvou congressista é condecorado por Trump,"http://web.archive.org/web/20170731122443/http://internacional.estadao.com.br/noticias/geral,filho-de-brasileira-que-salvou-congressista-e-condecorado-por-trump,70001909395",Governo planeja reduzir benefícios de servidores do Executivo,"http://web.archive.org/web/20170731122443/http://economia.estadao.com.br/noticias/geral,governo-planeja-reduzir-beneficios-de-servidores-do-executivo,70001909808",Senado discute de cassação de Jean Wyllys a veto à candidatura de Bolsonaro,"http://web.archive.org/web/20170731122443/http://politica.estadao.com.br/noticias/geral,senado-discute-cassacao-de-jean-wyllys-e-a-veto-a-candidatura-de-bolsonaro,70001908981",Neymar briga com companheiro e abandona treino do Barcelona,"http://web.archive.org/web/20170731122443/http://esportes.estadao.com.br/noticias/futebol,neymar-briga-com-companheiro-e-abandona-treino-do-barcelona,70001910452",Desemprego fica em 13% no trimestre encerrado em junho,"http://web.archive.org/web/20170731122443/http://economia.estadao.com.br/noticias/geral,desemprego-fica-em-13-no-trimestre-encerrado-em-junho,70001910575",A máquina de gastar,"http://web.archive.org/web/20170731122443/http://opiniao.estadao.com.br/noticias/geral,a-maquinade-gastar,70001909750",Cobras criadas,"http://web.archive.org/web/20170731122443/http://politica.estadao.com.br/noticias/geral,cobras-criadas,70001909904",Como Jane Austen passou de uma anônima para um mito da literatura,"http://web.archive.org/web/20170731122443/http://alias.estadao.com.br/noticias/geral,como-jane-austen-passou-de-uma-anonima-para-um-mito-da-literatura,70001899746",,
"""2017-08-01T10:46:00.230Z""",Deputado Wladimir Costa tatua nome de Temer no ombro,"http://web.archive.org/web/20170801124623/http://politica.estadao.com.br/noticias/geral,deputado-wladimir-costa-tatua-nome-de-temer-no-ombro,70001916420",Procuradoria recorre por pena mais dura a Lula e condenação de Okamotto,http://web.archive.org/web/20170801124623/http://politica.estadao.com.br/blogs/fausto-macedo/lava-jato-recorre-por-pena-mais-dura-a-lula-e-condenacao-de-okamotto/,Chance de 2º turno leva parlamentares a negociar vaga de vice de Bolsonaro,"http://web.archive.org/web/20170801124623/http://politica.estadao.com.br/noticias/geral,chance-de-2-turno-leva-parlamentares-a-negociar-vaga-de-vice-de-bolsonaro,70001916090","BC bloqueia R$ 3,4 mi de Bendine",http://web.archive.org/web/20170801124623/http://politica.estadao.com.br/blogs/fausto-macedo/bc-bloqueia-r-34-mi-de-bendine/,PM contém tumulto após fechamento da Runner Higienópolis,http://web.archive.org/web/20170801124623/http://politica.estadao.com.br/blogs/fausto-macedo/pm-contem-tumulto-apos-fechamento-da-runner-higienopolis/,Doria afasta fiscais suspeitos de cobrar propina por propaganda ilegal,"http://web.archive.org/web/20170801124623/http://sao-paulo.estadao.com.br/noticias/geral,doria-afasta-fiscais-suspeitos-de-cobrar-propina-por-propaganda-ilegal,70001916734",Veja como eram as blogueiras de moda e beleza antes de alcançar milhões de seguidores,"http://web.archive.org/web/20170801124623/http://fotos.estadao.com.br/galerias/emais,veja-como-eram-as-blogueiras-de-moda-e-beleza-antes-de-alcancar-milhoes-de-seguidores,28644",Ator do filme 'Cidade de Deus' suspeito de matar sargento da PM se entrega,"http://web.archive.org/web/20170801124623/http://brasil.estadao.com.br/noticias/rio-de-janeiro,ator-do-filme-cidade-de-deus-suspeito-de-matar-sargento-da-pm-se-entrega,70001916615",Bolsonaro diz ser ‘99% certo’ ida para PEN,"http://web.archive.org/web/20170801124623/http://politica.estadao.com.br/noticias/geral,bolsonaro-diz-ser-99-certo-ida-para-pen,70001915383",O saque corajoso e marcante de Bauru contra o preconceito,http://web.archive.org/web/20170801124623/http://esportes.estadao.com.br/blogs/bruno-voloch/o-saque-corajoso-e-marcante-de-bauru-contra-o-preconceito/
"""2017-08-02T11:11:00.450Z""",CNPq atinge teto orçamentário e pagamento de bolsas pode ser suspenso,http://web.archive.org/web/20170802131145/http://ciencia.estadao.com.br/blogs/herton-escobar/cnpq-atinge-teto-orcamentario-e-pagamento-de-bolsas-pode-ser-suspenso/,"Neymar não treina, se despede dos companheiros e Barcelona confirma pedido de transferência","http://web.archive.org/web/20170802131145/http://esportes.estadao.com.br/noticias/futebol,fc-barcelona-confirma-que-neymar-deixa-clube,70001920529","Se pagou por obras em Atibaia, terá facilidade em provar, diz Moro sobre Lula",http://web.archive.org/web/20170802131145/http://politica.estadao.com.br/blogs/fausto-macedo/se-pagou-por-obras-em-atibaia-tera-facilidade-em-provar-diz-moro-sobre-lula/,Compadre de Lula senta no banco dos réus da Lava Jato,http://web.archive.org/web/20170802131145/http://politica.estadao.com.br/blogs/fausto-macedo/compadre-de-lula-senta-no-banco-dos-reus-da-lava-jato/,Governador do PT exonera secretários para ajudar Temer a barrar denúncia,"http://web.archive.org/web/20170802131145/http://politica.estadao.com.br/noticias/geral,governador-do-pt-exonera-secretarios-para-ajudar-temer-a-barrar-denuncia,70001919263",Motorista relatou pressão de Gilberto Carvalho para não denunciar Bendine,http://web.archive.org/web/20170802131145/http://politica.estadao.com.br/blogs/fausto-macedo/motorista-relatou-pressao-de-gilberto-carvalho-para-nao-denunciar-bendine/,Falta bambu,"http://web.archive.org/web/20170802131145/http://politica.estadao.com.br/noticias/geral,falta-bambu,70001920148","Equipos, da PF, combate fraude na importação de equipamentos médicos",http://web.archive.org/web/20170802131145/http://politica.estadao.com.br/blogs/fausto-macedo/equipos-da-pf-combate-fraude-na-importacao-de-equipamentos-medicos/,"'Vergonhoso', diz Moro sobre Bendine pressionar motorista",http://web.archive.org/web/20170802131145/http://politica.estadao.com.br/blogs/fausto-macedo/vergonhoso-diz-moro-sobre-bendine-pressionar-motorista/,,
"""2017-08-03T12:00:00.100Z""",CNPq atinge teto orçamentário e pagamento de bolsas pode ser suspenso,http://web.archive.org/web/20170803140010/http://ciencia.estadao.com.br/blogs/herton-escobar/cnpq-atinge-teto-orcamentario-e-pagamento-de-bolsas-pode-ser-suspenso/,STF dá cinco dias para Temer explicar aumento de imposto sobre combustíveis,"http://web.archive.org/web/20170803140010/http://economia.estadao.com.br/noticias/geral,stf-da-cinco-dias-para-temer-explicar-aumento-de-imposto-sobre-combustiveis,70001922475",Preços de imóveis têm queda real de 14% frente a 2015,"http://web.archive.org/web/20170803140010/http://economia.estadao.com.br/noticias/seu-imovel,precos-de-imoveis-tem-queda-real-de-14-frente-a-2015,70001921806","'A próxima batalha é a Previdência', diz Padilha","http://web.archive.org/web/20170803140010/http://politica.estadao.com.br/noticias/geral,a-proxima-batalha-e-a-previdencia-diz-padilha,70001922078",Lava Jato prende ex-secretário de Eduardo Paes,http://web.archive.org/web/20170803140010/http://politica.estadao.com.br/blogs/fausto-macedo/lava-jato-prende-ex-secretario-de-eduardo-paes/,"Liga espanhola rejeita pagamento da multa rescisória de Neymar, diz agência","http://web.archive.org/web/20170803140010/http://esportes.estadao.com.br/noticias/futebol,liga-espanhola-rejeita-pagamento-da-multa-rescisoria-de-neymar-diz-fonte,70001922376",Mexeram no queijo mineiro. E ele está muito melhor,"http://web.archive.org/web/20170803140010/http://paladar.estadao.com.br/noticias/comida,mexeram-no-queijo-mineiro-e-ele-esta-muito-melhor,70001921615",ANÁLISE: Eixo de poder muda e DEM ganha força,"http://web.archive.org/web/20170803140010/http://politica.estadao.com.br/noticias/geral,analise-eixo-de-poder-muda-e-dem-ganha-forca,70001922082","OGX, de Eike, encerra recuperação judicial","http://web.archive.org/web/20170803140010/http://economia.estadao.com.br/noticias/geral,ogx-de-eike-encerra-recuperacao-judicial,70001921963",A ‘política radical’ de Lula,"http://web.archive.org/web/20170803140010/http://opiniao.estadao.com.br/noticias/geral,a-politica-radical-de-lula,70001921768"
"""2017-08-04T12:13:00.500Z""",Quase 2 milhões de servidores podem se aposentar nos próximos dez anos,"http://web.archive.org/web/20170804141350/http://economia.estadao.com.br/noticias/geral,quase-2-milhoes-de-servidores-podem-se-aposentar-nos-proximos-dez-anos,70001923600",Base cobra reforma política antes de votar a Previdência,"http://web.archive.org/web/20170804141350/http://politica.estadao.com.br/noticias/geral,base-cobra-reforma-politica-antes-de-votar-a-previdencia,70001923645",Deputado da tatuagem pede 'nude' durante votação,"http://web.archive.org/web/20170804141350/http://politica.estadao.com.br/noticias/geral,deputado-da-tatuagem-pede-nude-durante-votacao,70001922367",Fotógrafo flagra Rafael Cardoso e Grazi Massafera em cena de sexo,"http://web.archive.org/web/20170804141350/http://emais.estadao.com.br/noticias/tv,fotografo-flagra-rafael-cardoso-e-grazi-massafera-em-cena-de-sexo,70001923034",Investidor teria usado a avó de 92 anos para operar no mercado financeiro,"http://web.archive.org/web/20170804141350/http://economia.estadao.com.br/noticias/geral,investidor-usa-a-avo-de-92-anos-para-operar-no-mercado-financeiro,70001922694",Nasa abre vaga em ‘defesa planetária’ contra invasão alienígena,"http://web.archive.org/web/20170804141350/http://ciencia.estadao.com.br/noticias/geral,nasa-abre-vaga-em-defesa-planetaria-contra-invasao-alienigena,70001923471",Arqueólogos descobrem ruínas de cidade do Império Romano na França,"http://web.archive.org/web/20170804141350/http://ciencia.estadao.com.br/noticias/geral,arqueologos-descobrem-ruinas-de-cidade-do-imperio-romano-na-franca,70001923502","Desiludido, Tiririca critica Congresso e diz que deve largar a política","http://web.archive.org/web/20170804141350/http://politica.estadao.com.br/noticias/geral,desiludido-tiririca-critica-congresso-e-diz-que-deve-largar-a-politica,70001923989",Vitória da responsabilidade,"http://web.archive.org/web/20170804141350/http://opiniao.estadao.com.br/noticias/geral,vitoria-da-responsabilidade,70001923549",Entre mortos e feridos,"http://web.archive.org/web/20170804141350/http://politica.estadao.com.br/noticias/geral,entre-mortos-e-feridos,70001923649"
"""2017-08-05T12:35:00.520Z""",Quase 2 milhões de servidores podem se aposentar nos próximos dez anos,"http://web.archive.org/web/20170805143552/http://economia.estadao.com.br/noticias/geral,quase-2-milhoes-de-servidores-podem-se-aposentar-nos-proximos-dez-anos,70001923600",Base cobra reforma política antes de votar a Previdência,"http://web.archive.org/web/20170805143552/http://politica.estadao.com.br/noticias/geral,base-cobra-reforma-politica-antes-de-votar-a-previdencia,70001923645",Deputado da tatuagem pede 'nude' durante votação,"http://web.archive.org/web/20170805143552/http://politica.estadao.com.br/noticias/geral,deputado-da-tatuagem-pede-nude-durante-votacao,70001922367",Fotógrafo flagra Rafael Cardoso e Grazi Massafera em cena de sexo,"http://web.archive.org/web/20170805143552/http://emais.estadao.com.br/noticias/tv,fotografo-flagra-rafael-cardoso-e-grazi-massafera-em-cena-de-sexo,70001923034",Investidor teria usado a avó de 92 anos para operar no mercado financeiro,"http://web.archive.org/web/20170805143552/http://economia.estadao.com.br/noticias/geral,investidor-usa-a-avo-de-92-anos-para-operar-no-mercado-financeiro,70001922694",Nasa abre vaga em ‘defesa planetária’ contra invasão alienígena,"http://web.archive.org/web/20170805143552/http://ciencia.estadao.com.br/noticias/geral,nasa-abre-vaga-em-defesa-planetaria-contra-invasao-alienigena,70001923471",Arqueólogos descobrem ruínas de cidade do Império Romano na França,"http://web.archive.org/web/20170805143552/http://ciencia.estadao.com.br/noticias/geral,arqueologos-descobrem-ruinas-de-cidade-do-imperio-romano-na-franca,70001923502","Desiludido, Tiririca critica Congresso e diz que deve largar a política","http://web.archive.org/web/20170805143552/http://politica.estadao.com.br/noticias/geral,desiludido-tiririca-critica-congresso-e-diz-que-deve-largar-a-politica,70001923989",Vitória da responsabilidade,"http://web.archive.org/web/20170805143552/http://opiniao.estadao.com.br/noticias/geral,vitoria-da-responsabilidade,70001923549",Entre mortos e feridos,"http://web.archive.org/web/20170805143552/http://politica.estadao.com.br/noticias/geral,entre-mortos-e-feridos,70001923649"
"""2017-08-06T13:07:00.320Z""",Quase 2 milhões de servidores podem se aposentar nos próximos dez anos,"http://web.archive.org/web/20170806150732/http://economia.estadao.com.br/noticias/geral,quase-2-milhoes-de-servidores-podem-se-aposentar-nos-proximos-dez-anos,70001923600",Base cobra reforma política antes de votar a Previdência,"http://web.archive.org/web/20170806150732/http://politica.estadao.com.br/noticias/geral,base-cobra-reforma-politica-antes-de-votar-a-previdencia,70001923645",Deputado da tatuagem pede 'nude' durante votação,"http://web.archive.org/web/20170806150732/http://politica.estadao.com.br/noticias/geral,deputado-da-tatuagem-pede-nude-durante-votacao,70001922367",Fotógrafo flagra Rafael Cardoso e Grazi Massafera em cena de sexo,"http://web.archive.org/web/20170806150732/http://emais.estadao.com.br/noticias/tv,fotografo-flagra-rafael-cardoso-e-grazi-massafera-em-cena-de-sexo,70001923034",Investidor teria usado a avó de 92 anos para operar no mercado financeiro,"http://web.archive.org/web/20170806150732/http://economia.estadao.com.br/noticias/geral,investidor-usa-a-avo-de-92-anos-para-operar-no-mercado-financeiro,70001922694",Nasa abre vaga em ‘defesa planetária’ contra invasão alienígena,"http://web.archive.org/web/20170806150732/http://ciencia.estadao.com.br/noticias/geral,nasa-abre-vaga-em-defesa-planetaria-contra-invasao-alienigena,70001923471",Arqueólogos descobrem ruínas de cidade do Império Romano na França,"http://web.archive.org/web/20170806150732/http://ciencia.estadao.com.br/noticias/geral,arqueologos-descobrem-ruinas-de-cidade-do-imperio-romano-na-franca,70001923502","Desiludido, Tiririca critica Congresso e diz que deve largar a política","http://web.archive.org/web/20170806150732/http://politica.estadao.com.br/noticias/geral,desiludido-tiririca-critica-congresso-e-diz-que-deve-largar-a-politica,70001923989",Vitória da responsabilidade,"http://web.archive.org/web/20170806150732/http://opiniao.estadao.com.br/noticias/geral,vitoria-da-responsabilidade,70001923549",Entre mortos e feridos,"http://web.archive.org/web/20170806150732/http://politica.estadao.com.br/noticias/geral,entre-mortos-e-feridos,70001923649"
"""2017-08-07T13:51:00.060Z""","Bancos temem calote de R$ 2,5 bi em processo de devolução de Viracopos","http://web.archive.org/web/20170807155106/http://economia.estadao.com.br/noticias/geral,bancos-temem-calote-de-r-2-5-bilhoes-em-processo-de-devolucao-de-viracopos,70001926515","'Sentença que condenou Lula vai entrar para a história', diz presidente do TRF-4","http://web.archive.org/web/20170807155106/http://politica.estadao.com.br/noticias/geral,sentenca-que-condenou-lula-vai-entrar-para-a-historia-diz-presidente-do-trf-4,70001925383",Coreia do Norte condena sanções da ONU e ameaça Washington,"http://web.archive.org/web/20170807155106/http://internacional.estadao.com.br/noticias/geral,coreia-do-norte-condena-sancoes-da-onu-e-ameaca-eua,70001926719","Gilmar deseja a Janot, de saída da PGR, 'uma boa viagem'","http://web.archive.org/web/20170807155106/http://politica.estadao.com.br/noticias/geral,gilmar-deseja-a-janot-de-saida-da-pgr-uma-boa-viagem,70001926345",Turista inglesa é baleada em Angra dos Reis após entrar por engano em comunidade,"http://web.archive.org/web/20170807155106/http://brasil.estadao.com.br/noticias/rio-de-janeiro,turista-inglesa-e-baleada-em-angra-dos-reis-apos-entrar-por-engano-em-comunidade,70001926747",‘Fábrica de memes’ produz 24 horas por dia,"http://web.archive.org/web/20170807155106/http://link.estadao.com.br/noticias/cultura-digital,fabrica-de-memes-produz-24-horas-por-dia,70001925620",Apagão fiscal para até cirurgia de coração em SP,"http://web.archive.org/web/20170807155106/http://economia.estadao.com.br/noticias/geral,apagao-fiscal-para-ate-cirurgia-de-coracao-em-sp,70001926527",Serviço público ameaçado,"http://web.archive.org/web/20170807155106/http://opiniao.estadao.com.br/noticias/geral,servico-publico-ameacado,70001926412",Uma foto na parede,"http://web.archive.org/web/20170807155106/http://opiniao.estadao.com.br/noticias/geral,uma-foto-na-parede,70001926409",Entrando em campo,http://web.archive.org/web/20170807155106/http://politica.estadao.com.br/blogs/ana-paula-henkel/entrando-em-campo/
"""2017-08-08T14:33:00.330Z""",Centrais querem contribuição sindical maior do que imposto cobrado hoje,"http://web.archive.org/web/20170808163333/http://economia.estadao.com.br/noticias/geral,centrais-querem-contribuicao-sindical-maior-do-que-imposto-cobrado-hoje,70001927813",Governo avalia pacote de aumento de impostos para 2018,"http://web.archive.org/web/20170808163333/http://economia.estadao.com.br/noticias/geral,governo-avalia-pacote-de-aumento-de-impostos-para-2018,70001927825",Doria é atingido por ovo em Salvador,"http://web.archive.org/web/20170808163333/http://politica.estadao.com.br/noticias/geral,doria-e-atingido-por-ovo-em-salvador,70001927800","'Ele sacode meu corpo, bate a minha cabeça na mesa, me tranca no apartamento'",http://web.archive.org/web/20170808163333/http://politica.estadao.com.br/blogs/fausto-macedo/ele-sacode-meu-corpo-bate-a-minha-cabeca-na-mesa-me-tranca-no-apartamento/,"Após 'ovada', Doria diz estar revigorado para 'lutar pelo Brasil' e recebe aceno de ACM Neto","http://web.archive.org/web/20170808163333/http://politica.estadao.com.br/noticias/geral,apos-ovada-doria-diz-estar-revigorado-para-lutar-pelo-brasil-e-recebe-aceno-de-acm-neto,70001928040",Barco de extremistas caça ilegais no Mediterrâneo,"http://web.archive.org/web/20170808163333/http://internacional.estadao.com.br/noticias/geral,barco-de-extremistas-caca-ilegais-no-mediterraneo,70001927737",Por uma verdadeira reforma da Previdência,"http://web.archive.org/web/20170808163333/http://opiniao.estadao.com.br/noticias/geral,por-uma-verdadeira-reforma-da-previdencia,70001927635",Sem sombra e água fresca,"http://web.archive.org/web/20170808163333/http://politica.estadao.com.br/noticias/geral,sem-sombra-e-agua-fresca,70001927837",Lula grava vídeo e seu candidato perde eleição no interior do Piauí,http://web.archive.org/web/20170808163333/http://politica.estadao.com.br/blogs/coluna-do-estadao/lula-grava-video-e-seu-candidato-perde-eleicao-no-interior-do-piaui/,Análise: Ovada é aviso a Doria e demais políticos sobre ânimo para 2018,http://web.archive.org/web/20170808163333/http://politica.estadao.com.br/blogs/vera-magalhaes/analise-ovada-e-aviso-a-doria-e-demais-politicos-sobre-animo-para-2018/
"""2017-08-09T15:26:00.330Z""","Com medo de violência no parto, mãe leva pistola para a maternidade",http://web.archive.org/web/20170809172633/http://emais.estadao.com.br/blogs/ser-mae/com-medo-de-violencia-no-parto-mae-leva-pistola-para-a-maternidade/,Empresários são retirados de avião pela PF após problema com bagagem,"http://web.archive.org/web/20170809172633/http://sao-paulo.estadao.com.br/noticias/geral,empresarios-sao-retirados-de-aviao-pela-pf-apos-problema-com-bagagem,70001928945",Joesley presta depoimento na PF de São Paulo,"http://web.archive.org/web/20170809172633/http://politica.estadao.com.br/noticias/geral,joesley-presta-depoimento-na-pf-de-sao-paulo,70001929607",TRE do Pará cassa mandato do deputado Wladimir Costa,"http://web.archive.org/web/20170809172633/http://politica.estadao.com.br/noticias/geral,tre-do-para-cassa-mandato-do-deputado-wladimir-costa,10000061748",Doria avança em tática por 2018 e faz Alckmin reagir,"http://web.archive.org/web/20170809172633/http://politica.estadao.com.br/noticias/geral,doria-avanca-em-tatica-por-2018-e-faz-alckmin-reagir,70001929216","Arsenal nuclear dos EUA está ‘mais forte do que nunca’, diz Trump","http://web.archive.org/web/20170809172633/http://internacional.estadao.com.br/noticias/geral,arsenal-nuclear-dos-eua-e-mais-forte-do-que-nunca-diz-trump,70001929658",Coreia do Norte se aproxima do xeque-mate,http://web.archive.org/web/20170809172633/http://internacional.estadao.com.br/blogs/china-etc/coreia-do-norte-se-aproxima-do-xeque-mate/,Conselhão quer unificar impostos sobre o consumo,"http://web.archive.org/web/20170809172633/http://economia.estadao.com.br/noticias/geral,conselhao-quer-unificar-impostos-sobre-o-consumo,70001929620","Apelidada de 'Lúcifer', onda de calor na Europa leva 11 países a declarar emergência","http://web.archive.org/web/20170809172633/http://sustentabilidade.estadao.com.br/noticias/geral,apelidada-de-lucifer-onda-de-calor-na-europa-leva-11-paises-a-declarar-emergencia,70001924353",,
"""2017-08-10T16:14:00.480Z""",Buffet é condenado por festa sem comida e sem garçons em que noiva desmaiou de stress,http://web.archive.org/web/20170810181448/http://politica.estadao.com.br/blogs/fausto-macedo/buffet-e-condenado-por-festa-sem-comida-e-sem-garcons-em-que-noiva-desmaiou-de-stress/,Tribalistas: ouça as quatro novas músicas,http://web.archive.org/web/20170810181448/http://cultura.estadao.com.br/blogs/radar-cultural/tribalistas-ouca-as-quatro-novas-musicas/,Coreia do Norte quer lançar quatro mísseis contra Guam,"http://web.archive.org/web/20170810181448/http://internacional.estadao.com.br/noticias/geral,japao-diz-que-pode-derrubar-misseis-da-coreia-do-norte,70001930851","Com medo de violência no parto, mãe leva pistola para a maternidade",http://web.archive.org/web/20170810181448/http://emais.estadao.com.br/blogs/ser-mae/com-medo-de-violencia-no-parto-mae-leva-pistola-para-a-maternidade/,"Da Vila Medeiros para Califórnia, Rodrigo Oliveira fala sobre novo livro e projetos","http://web.archive.org/web/20170810181448/http://paladar.estadao.com.br/noticias/restaurante-e-bares,da-vila-medeiros-para-california-rodrigo-oliveira-lanca-livro-e-fala-dos-novos-projetos,70001930319",Jovem larga emprego e percorre América do Sul com cachorro em um Fusca,"http://web.archive.org/web/20170810181448/http://brasil.estadao.com.br/noticias/geral,jovem-larga-emprego-e-percorre-america-do-sul-com-cachorro-em-um-fusca,70001930469",Comissão retoma debate da reforma política e anula extinção dos vices,"http://web.archive.org/web/20170810181448/http://politica.estadao.com.br/noticias/geral,comissao-retoma-debate-da-reforma-politica-e-tenta-anular-extincao-dos-vices,70001931182",Tite confirma volta de Neymar e convoca corintianos Cássio e Fagner para seleção,"http://web.archive.org/web/20170810181448/http://esportes.estadao.com.br/noticias/futebol,tite-confirma-volta-de-neymar-e-convoca-corintianos-cassio-e-fagner-para-selecao,70001931211",Lula livra Aécio,http://web.archive.org/web/20170810181448/http://politica.estadao.com.br/blogs/fausto-macedo/lula-livra-aecio/,"Comissão da reforma política aprova texto que cria fundo eleitoral de R$ 3,6 bi e 'distritão'","http://web.archive.org/web/20170810181448/http://politica.estadao.com.br/noticias/geral,comissao-da-reforma-politica-aprova-texto-que-cria-fundo-de-r-3-6-bi-para-financiar-campanhas,70001930801"
"""2017-08-11T16:58:00.140Z""",Buffet é condenado por festa sem comida e sem garçons em que noiva desmaiou de stress,http://web.archive.org/web/20170811185814/http://politica.estadao.com.br/blogs/fausto-macedo/buffet-e-condenado-por-festa-sem-comida-e-sem-garcons-em-que-noiva-desmaiou-de-stress/,Tribalistas: ouça as quatro novas músicas,http://web.archive.org/web/20170811185814/http://cultura.estadao.com.br/blogs/radar-cultural/tribalistas-ouca-as-quatro-novas-musicas/,Coreia do Norte quer lançar quatro mísseis contra Guam,"http://web.archive.org/web/20170811185814/http://internacional.estadao.com.br/noticias/geral,japao-diz-que-pode-derrubar-misseis-da-coreia-do-norte,70001930851","Com medo de violência no parto, mãe leva pistola para a maternidade",http://web.archive.org/web/20170811185814/http://emais.estadao.com.br/blogs/ser-mae/com-medo-de-violencia-no-parto-mae-leva-pistola-para-a-maternidade/,"Da Vila Medeiros para a Califórnia, Rodrigo Oliveira fala sobre novo livro e projetos","http://web.archive.org/web/20170811185814/http://paladar.estadao.com.br/noticias/restaurante-e-bares,da-vila-medeiros-para-california-rodrigo-oliveira-lanca-livro-e-fala-dos-novos-projetos,70001930319",Jovem larga emprego e percorre América do Sul com cachorro em um Fusca,"http://web.archive.org/web/20170811185814/http://brasil.estadao.com.br/noticias/geral,jovem-larga-emprego-e-percorre-america-do-sul-com-cachorro-em-um-fusca,70001930469",Comissão retoma debate da reforma política e anula extinção dos vices,"http://web.archive.org/web/20170811185814/http://politica.estadao.com.br/noticias/geral,comissao-retoma-debate-da-reforma-politica-e-tenta-anular-extincao-dos-vices,70001931182",Tite confirma volta de Neymar e convoca corintianos Cássio e Fagner para seleção,"http://web.archive.org/web/20170811185814/http://esportes.estadao.com.br/noticias/futebol,tite-confirma-volta-de-neymar-e-convoca-corintianos-cassio-e-fagner-para-selecao,70001931211",Lula livra Aécio,http://web.archive.org/web/20170811185814/http://politica.estadao.com.br/blogs/fausto-macedo/lula-livra-aecio/,"Comissão da reforma política aprova texto que cria fundo eleitoral de R$ 3,6 bi e 'distritão'","http://web.archive.org/web/20170811185814/http://politica.estadao.com.br/noticias/geral,comissao-da-reforma-politica-aprova-texto-que-cria-fundo-de-r-3-6-bi-para-financiar-campanhas,70001930801"
